archive_key	https_url	original_key	version_id	original_last_modified	bytes	original_etag	original_storage_class	archive_etag	archive_last_modified	archive_encryption	status
version-history/2026-07-16-snapshot/objects/d7/d7fc65605ee758f0d2b66923097280d2f2e63b243edf5e066c3a9855646040b2	https://diana-omics-results-172630973301-us-east-1.s3.us-east-1.amazonaws.com/version-history/2026-07-16-snapshot/objects/d7/d7fc65605ee758f0d2b66923097280d2f2e63b243edf5e066c3a9855646040b2	runs/phase3_wgs/results/phase3_wgs_smoke/logs/ucsc_hg38_analysis_set_full.SRR7890827.flagstat.txt	KTytXT8yrGFtK0rbCCzOgBlv5IygJx46	2026-06-12T17:32:23+00:00	738	a3e76d8cc6c7e75ad3444ff96a39850f	STANDARD	1be80b6a302f719b6c9a9c237493fb9d	2026-07-16T18:45:43+00:00	AES256	copied
version-history/2026-07-16-snapshot/objects/57/578df99bd7260f588df55f67ab46df03c251b5d6428367afa6788aafb1e8fdd7	https://diana-omics-results-172630973301-us-east-1.s3.us-east-1.amazonaws.com/version-history/2026-07-16-snapshot/objects/57/578df99bd7260f588df55f67ab46df03c251b5d6428367afa6788aafb1e8fdd7	runs/phase3_wgs/results/phase3_wgs_smoke/logs/ucsc_hg38_analysis_set_full.SRR7890827.stats.txt	5ubHRWFWBVvFRcrP_gy4sGnXYNjabpui	2026-06-12T17:32:23+00:00	124367	047ff0c2a9a4eb6fd18928fa7edc632f	STANDARD	5e56ad01f8ed55c441d0bf3b522685bd	2026-07-16T18:45:43+00:00	AES256	copied
version-history/2026-07-16-snapshot/objects/f1/f10157955aa6f2876e54869e44e5662776094fde91998b60e893e5fc20808515	https://diana-omics-results-172630973301-us-east-1.s3.us-east-1.amazonaws.com/version-history/2026-07-16-snapshot/objects/f1/f10157955aa6f2876e54869e44e5662776094fde91998b60e893e5fc20808515	runs/phase3_wgs/results/phase3_wgs_smoke/logs/ucsc_hg38_analysis_set_full.phase3_wgs.filter_mutect_calls.log	CYF.8_sKN8FaBp862itS07BtJLzFFfiS	2026-06-12T17:32:23+00:00	6411	bea163814e9761925ab3b7a9417da814	STANDARD	ba4086f31ae891770023dd3d3c6ad385	2026-07-16T18:45:42+00:00	AES256	copied
version-history/2026-07-16-snapshot/objects/fb/fbbde3ae41a026767d305e3838b9cfddf17871eba17e11dc23f861f43a123e18	https://diana-omics-results-172630973301-us-east-1.s3.us-east-1.amazonaws.com/version-history/2026-07-16-snapshot/objects/fb/fbbde3ae41a026767d305e3838b9cfddf17871eba17e11dc23f861f43a123e18	runs/phase3_wgs/results/phase3_wgs_smoke/logs/ucsc_hg38_analysis_set_full.phase3_wgs.filtered_vcf.norm.log	VSCQQlkZ60OZMP9GK6dYAIe4AV1ajTBz	2026-06-12T17:32:23+00:00	525	46cb53632bce4e2bf23f883568018a22	STANDARD	9048647755dfeeb34ee85191bf1e0aed	2026-07-16T18:45:42+00:00	AES256	copied
version-history/2026-07-16-snapshot/objects/97/971ccf00a22671704823d7db0c0c4c498645e0d3adecc482f03acae2db4bacd4	https://diana-omics-results-172630973301-us-east-1.s3.us-east-1.amazonaws.com/version-history/2026-07-16-snapshot/objects/97/971ccf00a22671704823d7db0c0c4c498645e0d3adecc482f03acae2db4bacd4	runs/phase3_wgs/results/phase3_wgs_smoke/logs/ucsc_hg38_analysis_set_full.phase3_wgs.filtered_vcf.norm.log.index	wwhIP873h26Bsm_ZOmyUN6akT8EGs8vy	2026-06-12T17:32:23+00:00	211	134bcd2060c43a9178afdda1ef625e13	STANDARD	8e56f235a74667fe64e2487e5d223d4e	2026-07-16T18:45:43+00:00	AES256	copied
version-history/2026-07-16-snapshot/objects/c7/c75946b3f35251c65a5f62d0f6a8860d313f4ea2f8ff472556ecc044bb013d94	https://diana-omics-results-172630973301-us-east-1.s3.us-east-1.amazonaws.com/version-history/2026-07-16-snapshot/objects/c7/c75946b3f35251c65a5f62d0f6a8860d313f4ea2f8ff472556ecc044bb013d94	runs/phase3_wgs/results/phase3_wgs_smoke/logs/ucsc_hg38_analysis_set_full.phase3_wgs.filtered_vcf_index.log	OjtbXa3_P3USp_YcSqLxZxJFMihAnecN	2026-06-12T17:32:23+00:00	200	0371f97b226948973220a9c9501d337d	STANDARD	8ff8a4216ebeeea28e8e3e7f12345c2b	2026-07-16T18:45:43+00:00	AES256	copied
version-history/2026-07-16-snapshot/objects/2c/2c970cd79991f4c88fe34dbd309a0bce713c9575036cc6d809dc5f5a22591633	https://diana-omics-results-172630973301-us-east-1.s3.us-east-1.amazonaws.com/version-history/2026-07-16-snapshot/objects/2c/2c970cd79991f4c88fe34dbd309a0bce713c9575036cc6d809dc5f5a22591633	runs/phase3_wgs/results/phase3_wgs_smoke/logs/ucsc_hg38_analysis_set_full.phase3_wgs.filtered_vcf_stats.txt	V_15lRJJKPekdM3YknaoDnwkULV8k72a	2026-06-12T17:32:23+00:00	8753	c939a8867f7573c18d64e7750b5ba920	STANDARD	ca27c835a2e9376d49c9658ae661eb5d	2026-07-16T18:45:43+00:00	AES256	copied
version-history/2026-07-16-snapshot/objects/fd/fd7356884346c2a810ea47ba6cbfd62b4456ebd63caa36cd3b7f5a57032298c4	https://diana-omics-results-172630973301-us-east-1.s3.us-east-1.amazonaws.com/version-history/2026-07-16-snapshot/objects/fd/fd7356884346c2a810ea47ba6cbfd62b4456ebd63caa36cd3b7f5a57032298c4	runs/phase3_wgs/results/phase3_wgs_smoke/logs/ucsc_hg38_analysis_set_full.phase3_wgs.mutect2.log	HXnXpNUwrYUVh5dXkRTAa2XaUY4CCyo2	2026-06-12T17:32:23+00:00	10226	e3de56469deae8744d46a40b3f8e4631	STANDARD	7cc3a0f782958b03aca3ef8cd2315fa3	2026-07-16T18:45:43+00:00	AES256	copied
version-history/2026-07-16-snapshot/objects/21/218f6dbaa0bd8da6d9abf49008b78bb66b6c3368648552b2ceb5c0849c7c03cd	https://diana-omics-results-172630973301-us-east-1.s3.us-east-1.amazonaws.com/version-history/2026-07-16-snapshot/objects/21/218f6dbaa0bd8da6d9abf49008b78bb66b6c3368648552b2ceb5c0849c7c03cd	runs/phase3_wgs/results/phase3_wgs_smoke/logs/ucsc_hg38_analysis_set_full.phase3_wgs.truth_depth.log	W1lYOnOezUecO3pJ4ZOWiT2.IlSWTTS2	2026-06-12T17:32:23+00:00	478	43b8e64a159b2e7256c573255738ba07	STANDARD	e4b547e4ca789edde42ea08adc3916a6	2026-07-16T18:45:43+00:00	AES256	copied
version-history/2026-07-16-snapshot/objects/55/5540b145ade619b86ed4fa2395aa479baf7c675f8351ac68722731553811ad25	https://diana-omics-results-172630973301-us-east-1.s3.us-east-1.amazonaws.com/version-history/2026-07-16-snapshot/objects/55/5540b145ade619b86ed4fa2395aa479baf7c675f8351ac68722731553811ad25	runs/phase3_wgs/results/phase3_wgs_smoke/logs/ucsc_hg38_analysis_set_full.phase3_wgs.truth_indel.norm.log	gEe90eZu5zLkEMUljvBSXvvcyCNaJoIK	2026-06-12T17:32:23+00:00	487	5a7409ab5460f963007805e947980709	STANDARD	80c7ebc0bc42f734a882fb4756f8dd13	2026-07-16T18:45:44+00:00	AES256	copied
version-history/2026-07-16-snapshot/objects/fe/fecd4536c72641767a4b4c11a225aaade5af693e25dc627be02a380d1bde1134	https://diana-omics-results-172630973301-us-east-1.s3.us-east-1.amazonaws.com/version-history/2026-07-16-snapshot/objects/fe/fecd4536c72641767a4b4c11a225aaade5af693e25dc627be02a380d1bde1134	runs/phase3_wgs/results/phase3_wgs_smoke/logs/ucsc_hg38_analysis_set_full.phase3_wgs.truth_indel.norm.log.index	A_AOp5NdpcvAwaoZNSzwo8iM0FwxWtRv	2026-06-12T17:32:23+00:00	211	27be63fc8488bbd9eb32c9452df61458	STANDARD	e0fd181c10bbaea2f252ac07601569b5	2026-07-16T18:45:44+00:00	AES256	copied
version-history/2026-07-16-snapshot/objects/bd/bda931f0f7b8ff28f2c2692420065b019d8ccd521bf869721624355bb9f15aca	https://diana-omics-results-172630973301-us-east-1.s3.us-east-1.amazonaws.com/version-history/2026-07-16-snapshot/objects/bd/bda931f0f7b8ff28f2c2692420065b019d8ccd521bf869721624355bb9f15aca	runs/phase3_wgs/results/phase3_wgs_smoke/logs/ucsc_hg38_analysis_set_full.phase3_wgs.truth_snv.norm.log	m3dS.yS1aaftegeOUmk3MGDhAvMbaBy7	2026-06-12T17:32:23+00:00	484	57d3bd2b0251041b53be6223f2d01244	STANDARD	fc1addd3585e4c02ee037bc6e8d4db68	2026-07-16T18:45:44+00:00	AES256	copied
version-history/2026-07-16-snapshot/objects/02/025e2c9f96ff2241fd360fad9e38ffc26da296ec7278b1a4bfa2f9d7c63ed6f2	https://diana-omics-results-172630973301-us-east-1.s3.us-east-1.amazonaws.com/version-history/2026-07-16-snapshot/objects/02/025e2c9f96ff2241fd360fad9e38ffc26da296ec7278b1a4bfa2f9d7c63ed6f2	runs/phase3_wgs/results/phase3_wgs_smoke/logs/ucsc_hg38_analysis_set_full.phase3_wgs.truth_snv.norm.log.index	C9tsDIafrf4YC_aBvi9MXd4bmqUnd9ms	2026-06-12T17:32:23+00:00	209	1927a3ca2c0d6b85777578c48ddf9a0a	STANDARD	b532bd512385bacd7633fdb9214ebbd0	2026-07-16T18:45:44+00:00	AES256	copied
version-history/2026-07-16-snapshot/objects/27/27175da9f2a99e917b5aca1534f07752b8d6f92da519eeb0401306514f74c872	https://diana-omics-results-172630973301-us-east-1.s3.us-east-1.amazonaws.com/version-history/2026-07-16-snapshot/objects/27/27175da9f2a99e917b5aca1534f07752b8d6f92da519eeb0401306514f74c872	runs/phase3_wgs/results/phase3_wgs_smoke/mutect2_wgs_summary.csv	77lqcDiuA44eOkuBznuV_KwJcLwqoZM8	2026-06-12T17:32:23+00:00	1237	1f834a1af633b9fcea02e6b9631be8d0	STANDARD	fe4639d50d41cac1b70eb7fa00f7a68b	2026-07-16T18:45:44+00:00	AES256	copied
version-history/2026-07-16-snapshot/objects/e1/e1004a537afea9c07f7f249034ecf6c1c63ae42d0e6561c542b2f0526dc3eb57	https://diana-omics-results-172630973301-us-east-1.s3.us-east-1.amazonaws.com/version-history/2026-07-16-snapshot/objects/e1/e1004a537afea9c07f7f249034ecf6c1c63ae42d0e6561c542b2f0526dc3eb57	runs/phase3_wgs/results/phase3_wgs_smoke/mutect2_wgs_summary.json	9TVcny8IeV1SjXs2xFPGq3nPEoT9NQ48	2026-06-12T17:32:23+00:00	1619	61cb90b29c24793b72c3495917e9674e	STANDARD	ce97def0f63596299203e3cc70ca1a99	2026-07-16T18:45:44+00:00	AES256	copied
version-history/2026-07-16-snapshot/objects/7a/7a4ffca5b90d209959080f6744682b55f61fce8e58bf6126c523b71484b141a7	https://diana-omics-results-172630973301-us-east-1.s3.us-east-1.amazonaws.com/version-history/2026-07-16-snapshot/objects/7a/7a4ffca5b90d209959080f6744682b55f61fce8e58bf6126c523b71484b141a7	runs/phase3_wgs/results/phase3_wgs_smoke/phase3_wgs_summary.csv	rNMLNhlfzM0cy5Kte8wh6qs1r.eMG_gz	2026-06-12T17:32:23+00:00	1063	62c91d7423f5687c2ac3f04a6ecb7dd2	STANDARD	2868100950393a83d618347571c2f86d	2026-07-16T18:45:44+00:00	AES256	copied
version-history/2026-07-16-snapshot/objects/02/025de43c915ea60703a452fa71f52f26f486b8a023f3eccafad5a328711ef642	https://diana-omics-results-172630973301-us-east-1.s3.us-east-1.amazonaws.com/version-history/2026-07-16-snapshot/objects/02/025de43c915ea60703a452fa71f52f26f486b8a023f3eccafad5a328711ef642	runs/phase3_wgs/results/phase3_wgs_smoke/phase3_wgs_summary.json	zcXIK3fOKCSsxy_e_tNJbdviY9OaGDNJ	2026-06-12T17:32:23+00:00	1282	91d96b8f48470404e6ccb29acb82431b	STANDARD	c05d701673398c182fc3195463ce2916	2026-07-16T18:45:44+00:00	AES256	copied
version-history/2026-07-16-snapshot/objects/e8/e82484916591dd9ae2b5b0e644e39eb3be6c5fad51b9a484b8c447ab37692625	https://diana-omics-results-172630973301-us-east-1.s3.us-east-1.amazonaws.com/version-history/2026-07-16-snapshot/objects/e8/e82484916591dd9ae2b5b0e644e39eb3be6c5fad51b9a484b8c447ab37692625	runs/phase3_wgs/results/phase3_wgs_smoke/seqc2_truth_depth.tsv	uXxT6fbx7EWlueu27mbQu_dUGTxMwqML	2026-06-12T17:32:23+00:00	852792	2c8f36d2f4dea9a4970db16b54deb68c	STANDARD	6a3385e815f4379fd3cc2b3e6ad05625	2026-07-16T18:45:44+00:00	AES256	copied
version-history/2026-07-16-snapshot/objects/fb/fbcfc58a484858307e125c23d3cfa8a3552eaa80e4f9dec9000c8f06010e1bbc	https://diana-omics-results-172630973301-us-east-1.s3.us-east-1.amazonaws.com/version-history/2026-07-16-snapshot/objects/fb/fbcfc58a484858307e125c23d3cfa8a3552eaa80e4f9dec9000c8f06010e1bbc	runs/phase3_wgs/results/phase3_wgs_smoke/signature_assignment_summary.csv	RVZjl.U8_5WzmH5c9vlbdPr020HP_ETH	2026-06-12T17:32:23+00:00	565	331d341701331e05a0cded4ba7670b67	STANDARD	e1925b14dbf830d624f1b2cccc433846	2026-07-16T18:45:44+00:00	AES256	copied
version-history/2026-07-16-snapshot/objects/0a/0a61618c6ed18fcd7fb2aa12599ebedf3f255f62e54bd2af87a14834acfcb80c	https://diana-omics-results-172630973301-us-east-1.s3.us-east-1.amazonaws.com/version-history/2026-07-16-snapshot/objects/0a/0a61618c6ed18fcd7fb2aa12599ebedf3f255f62e54bd2af87a14834acfcb80c	runs/phase3_wgs/results/phase3_wgs_smoke/signature_assignment_summary.json	aTNWExZZ9.T1e7z7FYiD3yxBvFqsnX74	2026-06-12T17:32:23+00:00	787	00d745f4b85038df464f0110f0df272d	STANDARD	7acf6fe36e9d23c990a50faa90ad7b91	2026-07-16T18:45:44+00:00	AES256	copied
version-history/2026-07-16-snapshot/objects/3a/3a44329aedff0262ce491f7fc315823f58ab91c476d84ab00f21bc1b540c7b13	https://diana-omics-results-172630973301-us-east-1.s3.us-east-1.amazonaws.com/version-history/2026-07-16-snapshot/objects/3a/3a44329aedff0262ce491f7fc315823f58ab91c476d84ab00f21bc1b540c7b13	runs/phase3_wgs/results/phase3_wgs_smoke/stage_markers/align_tumor.json	Zp42ClipTCjLfgN_DBhkFeiIIFEKaVgd	2026-06-12T17:32:23+00:00	420	ce21d6245328d9c7873b0c6663d28f66	STANDARD	e1bba3fa9380929dcd88960e44a3d2b9	2026-07-16T18:45:44+00:00	AES256	copied
version-history/2026-07-16-snapshot/objects/9e/9e6d37aacacbb87c802dcc6ec880bb12d0b01c7454d2aed4eddc090821c90035	https://diana-omics-results-172630973301-us-east-1.s3.us-east-1.amazonaws.com/version-history/2026-07-16-snapshot/objects/9e/9e6d37aacacbb87c802dcc6ec880bb12d0b01c7454d2aed4eddc090821c90035	runs/phase3_wgs/results/phase3_wgs_smoke/stage_markers/reference_index.json	kcDREcG2pSGfYq7QV4OY8cEkGjnQa7kB	2026-06-12T17:32:23+00:00	286	ffbaee18df1bb440a9b76597955bc8e0	STANDARD	ddf1d6aa717c0348740ee52cbb090375	2026-07-16T18:47:47+00:00	AES256	copied
version-history/2026-07-16-snapshot/objects/37/370cca7b3f513ccd7e156bd032b5595f7941a3e2757907f7e9b8c2e3d3c40588	https://diana-omics-results-172630973301-us-east-1.s3.us-east-1.amazonaws.com/version-history/2026-07-16-snapshot/objects/37/370cca7b3f513ccd7e156bd032b5595f7941a3e2757907f7e9b8c2e3d3c40588	runs/phase3_wgs/results/phase3_wgs_smoke/sv_evidence_candidates.csv	l_..uNMPuIcnQGJRn5O201iZL2Q6dkg4	2026-06-12T17:32:23+00:00	17623	e6e39b3a1b6b8d089d52caf3cdbe64de	STANDARD	57cf04bce9b2d889da27012214c498bf	2026-07-16T18:45:45+00:00	AES256	copied
version-history/2026-07-16-snapshot/objects/6d/6da77c5140bf2fb47b22afe632e88a936d31d6ab6459af55aefa3a71b82ac755	https://diana-omics-results-172630973301-us-east-1.s3.us-east-1.amazonaws.com/version-history/2026-07-16-snapshot/objects/6d/6da77c5140bf2fb47b22afe632e88a936d31d6ab6459af55aefa3a71b82ac755	runs/phase3_wgs/results/phase3_wgs_smoke/sv_evidence_summary.csv	ConV9g4_eFzSVNMCfnzzxqX0H1luZ2eC	2026-06-12T17:32:23+00:00	1046	f8d35a4f15ab216bebef0a20930822a7	STANDARD	a57c5c85dee01ff0ca1fb944ae5099bc	2026-07-16T18:45:45+00:00	AES256	copied
version-history/2026-07-16-snapshot/objects/9f/9f18ebfc6e59ea6b169209344d8229f8ae041b56bbd20ed3f0a3f888362da334	https://diana-omics-results-172630973301-us-east-1.s3.us-east-1.amazonaws.com/version-history/2026-07-16-snapshot/objects/9f/9f18ebfc6e59ea6b169209344d8229f8ae041b56bbd20ed3f0a3f888362da334	runs/phase3_wgs/results/phase3_wgs_smoke/sv_evidence_summary.json	snlXOBd9Q3uYWRKLHwTCfn0xTyBdF7Xj	2026-06-12T17:32:23+00:00	1672	210a9636a8b5346056cd88e67a25e3d4	STANDARD	140dea6089a6ec2c8cb06abe909ce8ac	2026-07-16T18:45:45+00:00	AES256	copied
version-history/2026-07-16-snapshot/objects/6b/6b6bca1da31aaea3cc7704f85526f9d078655c032b57e55fce0d91c2ae018e51	https://diana-omics-results-172630973301-us-east-1.s3.us-east-1.amazonaws.com/version-history/2026-07-16-snapshot/objects/6b/6b6bca1da31aaea3cc7704f85526f9d078655c032b57e55fce0d91c2ae018e51	runs/phase3_wgs/results/phase3_wgs_smoke/tool_versions.json	XkniGpex0CRbgyijbgJGj5VlMkFeqLpE	2026-06-12T17:32:23+00:00	1099	a9c6abfba21a3c4fd0b301ec5ba6cd60	STANDARD	89be2a15ca2ea4774802b09962acf9a4	2026-07-16T18:45:45+00:00	AES256	copied
version-history/2026-07-16-snapshot/objects/f9/f947800cb0f5b073e99061c905df72f8df50256d44f889bad8b55e0219223234	https://diana-omics-results-172630973301-us-east-1.s3.us-east-1.amazonaws.com/version-history/2026-07-16-snapshot/objects/f9/f947800cb0f5b073e99061c905df72f8df50256d44f889bad8b55e0219223234	runs/phase3_wgs/results/phase3_wgs_smoke/wgs_sbs96_matrix.csv	cCreWwqUomoNF5KZOK.RyXo7FvmvRdEG	2026-06-12T17:32:23+00:00	5940	c6d1c974c2c724d9fb6c2ccb226109f6	STANDARD	5fcf4e68a20c7c893ef03e0769b63cdc	2026-07-16T18:45:45+00:00	AES256	copied
version-history/2026-07-16-snapshot/objects/03/0354e349683b64d5087b5dcbca9b4c2a0cdae5a40892d386283551efc409669b	https://diana-omics-results-172630973301-us-east-1.s3.us-east-1.amazonaws.com/version-history/2026-07-16-snapshot/objects/03/0354e349683b64d5087b5dcbca9b4c2a0cdae5a40892d386283551efc409669b	runs/phase3_wgs/results/production_somatic_smoke/README.md	RxppGAOzRyUDU3JhmfXad.LwG9QiPb8p	2026-06-12T17:32:23+00:00	48	17258307a7bfc6e24fca502e0acb4b54	STANDARD	d5d2c1c7440c18dda059254628cbaeaa	2026-07-16T18:45:45+00:00	AES256	copied
version-history/2026-07-16-snapshot/objects/cf/cf7e935cc8765c4b838745fd53718d999bb4def52b697bce73c801fe7db413b5	https://diana-omics-results-172630973301-us-east-1.s3.us-east-1.amazonaws.com/version-history/2026-07-16-snapshot/objects/cf/cf7e935cc8765c4b838745fd53718d999bb4def52b697bce73c801fe7db413b5	runs/phase3_wgs/results/production_somatic_smoke/asset_summary.json	udpQ_GlK5rZpv5vVyAhvt_peKQ2JhGOc	2026-06-12T17:32:23+00:00	4208	27c8fb912bbbe17d431b2dacfa51edfe	STANDARD	4ef88d3c581cd25164ec28d7721a60a6	2026-07-16T18:45:45+00:00	AES256	copied
version-history/2026-07-16-snapshot/objects/d3/d30285ac65307f262a0c1cf97467378b6bb26b316b964605239e281a99902e89	https://diana-omics-results-172630973301-us-east-1.s3.us-east-1.amazonaws.com/version-history/2026-07-16-snapshot/objects/d3/d30285ac65307f262a0c1cf97467378b6bb26b316b964605239e281a99902e89	runs/phase3_wgs/results/production_somatic_smoke/bam_validation_summary.csv	Wvm2_P5163TK7987Tu4uIYw5PSoOi4tv	2026-06-12T17:32:23+00:00	8401	6b4a21d7afaee6d8aefb1a44a2a80907	STANDARD	b5fbf0c100d644e1bee959f3d936d941	2026-07-16T18:45:45+00:00	AES256	copied
version-history/2026-07-16-snapshot/objects/0e/0e1a84dc5ddfce57254f4553e697b9a39b2091aec78793d59c52da8abe5aead5	https://diana-omics-results-172630973301-us-east-1.s3.us-east-1.amazonaws.com/version-history/2026-07-16-snapshot/objects/0e/0e1a84dc5ddfce57254f4553e697b9a39b2091aec78793d59c52da8abe5aead5	runs/phase3_wgs/results/production_somatic_smoke/bam_validation_summary.json	6TG_hN.1cVWnebR5QaPanFN7Xfpd8_ry	2026-06-12T17:32:23+00:00	9386	31a6dfdc1a0391e9e7d656670b3f4cb5	STANDARD	0951fb4eda080b5750e69eb20a0f61e2	2026-07-16T18:45:45+00:00	AES256	copied
version-history/2026-07-16-snapshot/objects/e8/e8c7210153d2386241e7ace81fda923b9db7200efd82548a3397a036d90df22a	https://diana-omics-results-172630973301-us-east-1.s3.us-east-1.amazonaws.com/version-history/2026-07-16-snapshot/objects/e8/e8c7210153d2386241e7ace81fda923b9db7200efd82548a3397a036d90df22a	runs/phase3_wgs/results/production_somatic_smoke/fastq_summary.csv	KUiwtdUsJVAGV5OwQGdQgpGu1bLON7Rm	2026-06-12T17:32:23+00:00	1330	97c0ce3aeb28c83b60b9df44fce0d243	STANDARD	bbb3b3260320651c50146acae2a824e9	2026-07-16T18:45:45+00:00	AES256	copied
version-history/2026-07-16-snapshot/objects/79/791f630cc747e32932d0a1a7e23b21d573e4eb2ed7b2e06da6d456172ece454e	https://diana-omics-results-172630973301-us-east-1.s3.us-east-1.amazonaws.com/version-history/2026-07-16-snapshot/objects/79/791f630cc747e32932d0a1a7e23b21d573e4eb2ed7b2e06da6d456172ece454e	runs/phase3_wgs/results/production_somatic_smoke/fastq_summary.json	_nLniB.YaO1HGEIu_RpC.bdeNAJU4Fw2	2026-06-12T17:32:23+00:00	2617	94aaaa991ae8901f0eff4fee0faf249d	STANDARD	9fac03a829614bce5d7e0609a90fff59	2026-07-16T18:45:46+00:00	AES256	copied
version-history/2026-07-16-snapshot/objects/aa/aaded09f49266c3fba40f49fa416869e5c22c41746e0b064edd9664621e4fbd4	https://diana-omics-results-172630973301-us-east-1.s3.us-east-1.amazonaws.com/version-history/2026-07-16-snapshot/objects/aa/aaded09f49266c3fba40f49fa416869e5c22c41746e0b064edd9664621e4fbd4	runs/phase3_wgs/results/production_somatic_smoke/logs/download.gatk.log	bEUC7BUPTaN6Of7YBXRW9i4Kbx_uGsSL	2026-06-12T17:32:23+00:00	19183	b670f557400dedc0ac46aae36100b308	STANDARD	3e41654c75b68d77f0ff95b918be5a44	2026-07-16T18:45:46+00:00	AES256	copied
version-history/2026-07-16-snapshot/objects/64/647da878600f6b7e3fa053baa38402b07731a3507a5d99b268514bdfbea1e28f	https://diana-omics-results-172630973301-us-east-1.s3.us-east-1.amazonaws.com/version-history/2026-07-16-snapshot/objects/64/647da878600f6b7e3fa053baa38402b07731a3507a5d99b268514bdfbea1e28f	runs/phase3_wgs/results/production_somatic_smoke/logs/download.high_confidence_regions.log	27xQbnZfdUATWRU2oW_VH1c.tSOKjhsC	2026-06-12T17:32:23+00:00	1813	9864657e92cc806b3318d385103724ee	STANDARD	1315928950c4972c4b2632f253a87e6f	2026-07-16T18:45:46+00:00	AES256	copied
version-history/2026-07-16-snapshot/objects/1f/1f1523cebbb914d9ecd8d0db501a8353eebf4877c39447bb6d028ba99b7031d4	https://diana-omics-results-172630973301-us-east-1.s3.us-east-1.amazonaws.com/version-history/2026-07-16-snapshot/objects/1f/1f1523cebbb914d9ecd8d0db501a8353eebf4877c39447bb6d028ba99b7031d4	runs/phase3_wgs/results/production_somatic_smoke/logs/download.indel.log	2XUCHJiGMkXuSW6SGFh0GgTM1x8MqHvP	2026-06-12T17:32:23+00:00	937	e966aba252da7f1600d0a837ff36216f	STANDARD	55db187353d57864739ecfe1b8cbcf47	2026-07-16T18:45:46+00:00	AES256	copied
version-history/2026-07-16-snapshot/objects/91/911996a824416cbbe830749104a5039c102b3d39a286ebb25e9a1fcbab48dce5	https://diana-omics-results-172630973301-us-east-1.s3.us-east-1.amazonaws.com/version-history/2026-07-16-snapshot/objects/91/911996a824416cbbe830749104a5039c102b3d39a286ebb25e9a1fcbab48dce5	runs/phase3_wgs/results/production_somatic_smoke/logs/download.readme.log	mKCG2cMZpN.ZuLbkMlk4S_JFoipB41Bb	2026-06-12T17:32:23+00:00	694	4a253c6c43dfec922e3b21ac955207e4	STANDARD	16774faeb14ef27829ca21314eb68de8	2026-07-16T18:45:46+00:00	AES256	copied
version-history/2026-07-16-snapshot/objects/f4/f47339cee596f045f6b81bcae8340fd3aeb86beb044b2ae1aeb8d4cd27baccda	https://diana-omics-results-172630973301-us-east-1.s3.us-east-1.amazonaws.com/version-history/2026-07-16-snapshot/objects/f4/f47339cee596f045f6b81bcae8340fd3aeb86beb044b2ae1aeb8d4cd27baccda	runs/phase3_wgs/results/production_somatic_smoke/logs/download.snv.log	d8rxoLuWetl.fm_AG5Xkc9iKavOr.3X4	2026-06-12T17:32:23+00:00	1087	33693135493c14cb6dd96fe6493d4e6f	STANDARD	149f9b928bf80969146c398ff67be4c9	2026-07-16T18:45:46+00:00	AES256	copied
version-history/2026-07-16-snapshot/objects/a5/a5b2ee8e3bd270050a8b2b3660f893e10ecbae5c0227f667059ea61278b72434	https://diana-omics-results-172630973301-us-east-1.s3.us-east-1.amazonaws.com/version-history/2026-07-16-snapshot/objects/a5/a5b2ee8e3bd270050a8b2b3660f893e10ecbae5c0227f667059ea61278b72434	runs/phase3_wgs/results/production_somatic_smoke/logs/filter_mutect_calls.log	BrDyoowhcHDVrFCY8h0aROscdtyuqWun	2026-06-12T17:32:23+00:00	7748	7392a506b5b83e1323e450ca87ec1b95	STANDARD	0c698c3af5a0f739773fca5d491b089a	2026-07-16T18:45:46+00:00	AES256	copied
version-history/2026-07-16-snapshot/objects/a8/a84338599b16b5f2ead9620ab67d1950c7ac8fd67895937ba3b8c45a1523c91f	https://diana-omics-results-172630973301-us-east-1.s3.us-east-1.amazonaws.com/version-history/2026-07-16-snapshot/objects/a8/a84338599b16b5f2ead9620ab67d1950c7ac8fd67895937ba3b8c45a1523c91f	runs/phase3_wgs/results/production_somatic_smoke/logs/index_filtered_vcf.log	Cc9hZXBlUKCGCl4BLRFb6h6FYDgLKDWs	2026-06-12T17:32:23+00:00	5639	0377ecb77914bfd304f1e5820b0a3d5f	STANDARD	b08c79d5f897dcdab2db7b260e9be71f	2026-07-16T18:45:46+00:00	AES256	copied
version-history/2026-07-16-snapshot/objects/bf/bf87bbc006f27e685821e07d73a2c9787bf7507bd53d99157e7b45e24a95b92e	https://diana-omics-results-172630973301-us-east-1.s3.us-east-1.amazonaws.com/version-history/2026-07-16-snapshot/objects/bf/bf87bbc006f27e685821e07d73a2c9787bf7507bd53d99157e7b45e24a95b92e	runs/phase3_wgs/results/production_somatic_smoke/logs/mutect2.log	89eKtqP0lnpGfw1IUPUZ3g_FpJW3AsF7	2026-06-12T17:32:23+00:00	11119	af0a49019535650a6f678af37937b349	STANDARD	948c0a634009b57f6e8d51f05f2d1033	2026-07-16T18:45:46+00:00	AES256	copied
